frame_index,video_timestamp_ns,source_timestamp_ns,is_repeat
4141,103525000000,1754910639115164749,1
4142,103528463490,1754910639144220220,0
4143,103552705726,1754910639168462456,0
4144,103563197138,1754910639178953868,0
4145,103595136911,1754910639210893641,0
4146,103611653930,1754910639227410660,0
4147,103643642105,1754910639259398835,0
4148,103661899721,1754910639277656451,0
4149,103692709405,1754910639308466135,0
4150,103710024067,1754910639325780797,0
4151,103748981814,1754910639364738544,0
4152,103762644622,1754910639378401352,0
4153,103800930090,1754910639416686820,0
4154,103841480924,1754910639457237654,0
4155,103872218797,1754910639487975527,0
4156,103894405413,1754910639510162143,0
4157,103911053873,1754910639526810603,0
4158,103941230602,1754910639556987332,0
4159,103964777371,1754910639580534101,0
4160,103993212849,1754910639608969579,0
4161,104021200963,1754910639636957693,0
4162,104045683876,1754910639661440606,0
4163,104075000000,1754910639661440606,1
4164,104075552694,1754910639691309424,0
4165,104089630854,1754910639705387584,0
4166,104111961191,1754910639727717921,0
4167,104137786909,1754910639753543639,0
4168,104172939246,1754910639788695976,0
4169,104218153904,1754910639833910634,0
4170,104240552129,1754910639856308859,0
4171,104262819915,1754910639878576645,0
4172,104290368548,1754910639906125278,0
4173,104310548732,1754910639926305462,0
4174,104346227607,1754910639961984337,0
4175,104371326905,1754910639987083635,0
4176,104389636213,1754910640005392943,0
4177,104412103814,1754910640027860544,0
4178,104450000000,1754910640027860544,1
4179,104457411890,1754910640073168620,0
4180,104472982280,1754910640088739010,0
4181,104494340056,1754910640110096786,0
4182,104512049459,1754910640127806189,0
4183,104550601945,1754910640166358675,0
4184,104597272965,1754910640213029695,0
4185,104619709836,1754910640235466566,0
4186,104641675061,1754910640257431791,0
4187,104675000000,1754910640257431791,1
4188,104676147951,1754910640291904681,0
4189,104690639209,1754910640306395939,0
4190,104712529144,1754910640328285874,0
4191,104743419136,1754910640359175866,0
4192,104771372737,1754910640387129467,0
4193,104790830803,1754910640406587533,0
4194,104810313166,1754910640426069896,0
4195,104845840013,1754910640461596743,0
4196,104866661936,1754910640482418666,0
4197,104891152993,1754910640506909723,0
4198,104920227732,1754910640535984462,0
4199,104962927421,1754910640578684151,0
4200,104993296127,1754910640609052857,0
4201,105022262309,1754910640638019039,0
4202,105039580017,1754910640655336747,0
4203,105062199362,1754910640677956092,0
4204,105090225194,1754910640705981924,0
4205,105112832846,1754910640728589576,0
4206,105139682929,1754910640755439659,0
4207,105175000000,1754910640755439659,1
4208,105176236307,1754910640791993037,0
4209,105192427672,1754910640808184402,0
4210,105219111045,1754910640834867775,0
4211,105251310860,1754910640867067590,0
4212,105263736493,1754910640879493223,0
4213,105304938080,1754910640920694810,0
4214,105338707415,1754910640954464145,0
4215,105369443017,1754910640985199747,0
4216,105390295104,1754910641006051834,0
4217,105415156936,1754910641030913666,0
4218,105441128010,1754910641056884740,0
4219,105475000000,1754910641056884740,1
4220,105475307063,1754910641091063793,0
4221,105495013168,1754910641110769898,0
4222,105513488117,1754910641129244847,0
4223,105553731491,1754910641169488221,0
4224,105563747612,1754910641179504342,0
4225,105599334003,1754910641215090733,0
4226,105613295075,1754910641229051805,0
4227,105644418028,1754910641260174758,0
4228,105675915740,1754910641291672470,0
4229,105724910869,1754910641340667599,0
4230,105741916931,1754910641357673661,0
4231,105763638610,1754910641379395340,0
4232,105799837304,1754910641415594034,0
4233,105815697868,1754910641431454598,0
4234,105843157488,1754910641458914218,0
4235,105870902641,1754910641486659371,0
4236,105899264793,1754910641515021523,0
4237,105925000000,1754910641515021523,1
4238,105932503723,1754910641548260453,0
4239,105942111032,1754910641557867762,0
4240,105963273676,1754910641579030406,0
4241,105992211094,1754910641607967824,0
4242,106011265320,1754910641627022050,0
4243,106038610096,1754910641654366826,0
4244,106098978461,1754910641714735191,0
4245,106110239779,1754910641725996509,0
4246,106150000000,1754910641725996509,1
4247,106153396722,1754910641769153452,0
4248,106170025653,1754910641785782383,0
4249,106193767001,1754910641809523731,0
4250,106223552945,1754910641839309675,0
4251,106238800210,1754910641854556940,0
4252,106265693328,1754910641881450058,0
4253,106293613250,1754910641909369980,0
4254,106327306301,1754910641943063031,0
4255,106357725614,1754910641973482344,0
4256,106371805052,1754910641987561782,0
4257,106392891892,1754910642008648622,0
4258,106432652606,1754910642048409336,0
4259,106470016305,1754910642085773035,0
4260,106499729831,1754910642115486561,0
4261,106520242414,1754910642135999144,0
4262,106550000000,1754910642135999144,1
4263,106550691362,1754910642166448092,0
4264,106570685561,1754910642186442291,0
4265,106603923990,1754910642219680720,0
4266,106622297810,1754910642238054540,0
4267,106643102884,1754910642258859614,0
4268,106677453486,1754910642293210216,0
4269,106690833757,1754910642306590487,0
4270,106725515456,1754910642341272186,0
4271,106755034724,1754910642370791454,0
4272,106780260649,1754910642396017379,0
4273,106798253260,1754910642414009990,0
4274,106841539668,1754910642457296398,0
4275,106869534903,1754910642485291633,0
4276,106890880280,1754910642506637010,0
4277,106923844285,1754910642539601015,0
4278,106950000000,1754910642539601015,1
4279,106951112731,1754910642566869461,0
4280,106981919945,1754910642597676675,0
4281,107008562231,1754910642624318961,0
4282,107034126855,1754910642649883585,0
4283,107043888197,1754910642659644927,0
4284,107081888676,1754910642697645406,0
4285,107098617939,1754910642714374669,0
4286,107120853012,1754910642736609742,0
4287,107145309809,1754910642761066539,0
4288,107171789383,1754910642787546113,0
4289,107219196212,1754910642834952942,0
4290,107244282045,1754910642860038775,0
4291,107275000000,1754910642860038775,1
4292,107300000000,1754910642860038775,1
4293,107325000000,1754910642860038775,1
4294,107350000000,1754910642860038775,1
4295,107375000000,1754910642860038775,1
4296,107400000000,1754910642860038775,1
4297,107425000000,1754910642860038775,1
4298,107450000000,1754910642860038775,1
4299,107475000000,1754910642860038775,1
4300,107500000000,1754910642860038775,1
4301,107525000000,1754910642860038775,1
4302,107550000000,1754910642860038775,1
4303,107575000000,1754910642860038775,1
4304,107600000000,1754910642860038775,1
4305,107625000000,1754910642860038775,1
4306,107650000000,1754910642860038775,1
4307,107675000000,1754910642860038775,1
4308,107700000000,1754910642860038775,1
4309,107725000000,1754910642860038775,1
4310,107750000000,1754910642860038775,1
4311,107775000000,1754910642860038775,1
4312,107782823624,1754910643398580354,0
4313,107788862726,1754910643404619456,0
4314,107828765815,1754910643444522545,0
4315,107857195915,1754910643472952645,0
4316,107872924297,1754910643488681027,0
4317,107891410099,1754910643507166829,0
4318,107917871394,1754910643533628124,0
4319,107975000000,1754910643533628124,1
4320,107982667166,1754910643598423896,0
4321,107990093303,1754910643605850033,0
4322,108025603853,1754910643641360583,0
4323,108049170047,1754910643664926777,0
4324,108071112943,1754910643686869673,0
4325,108091133763,1754910643706890493,0
4326,108126460595,1754910643742217325,0
4327,108145986361,1754910643761743091,0
4328,108178889459,1754910643794646189,0
4329,108204444738,1754910643820201468,0
4330,108219670523,1754910643835427253,0
4331,108243034169,1754910643858790899,0
4332,108271393090,1754910643887149820,0
4333,108295380424,1754910643911137154,0
4334,108341350233,1754910643957106963,0
4335,108374115516,1754910643989872246,0
4336,108395019670,1754910644010776400,0
4337,108421380819,1754910644037137549,0
4338,108442043736,1754910644057800466,0
4339,108475000000,1754910644057800466,1
4340,108482817806,1754910644098574536,0
4341,108500913071,1754910644116669801,0
4342,108529637218,1754910644145393948,0
4343,108543143440,1754910644158900170,0
4344,108565488070,1754910644181244800,0
4345,108592052029,1754910644207808759,0
4346,108633223888,1754910644248980618,0
4347,108638733797,1754910644254490527,0
4348,108664730581,1754910644280487311,0
4349,108725000000,1754910644280487311,1
4350,108727165152,1754910644342921882,0
4351,108750505325,1754910644366262055,0
4352,108780731598,1754910644396488328,0
4353,108790394039,1754910644406150769,0
4354,108821356900,1754910644437113630,0
4355,108845272014,1754910644461028744,0
4356,108869915656,1754910644485672386,0
4357,108899178487,1754910644514935217,0
4358,108918139446,1754910644533896176,0
4359,108949265467,1754910644565022197,0
4360,108977205170,1754910644592961900,0
4361,109002633913,1754910644618390643,0
4362,109027275286,1754910644643032016,0
4363,109054499413,1754910644670256143,0
4364,109100000000,1754910644670256143,1
4365,109112508474,1754910644728265204,0
4366,109137511124,1754910644753267854,0
4367,109145379888,1754910644761136618,0
4368,109173326928,1754910644789083658,0
4369,109200532707,1754910644816289437,0
4370,109220347114,1754910644836103844,0
4371,109243820704,1754910644859577434,0
4372,109284764827,1754910644900521557,0
4373,109293978226,1754910644909734956,0
4374,109320216123,1754910644935972853,0
4375,109350160972,1754910644965917702,0
4376,109369247810,1754910644985004540,0
4377,109391732385,1754910645007489115,0
4378,109426376746,1754910645042133476,0
4379,109469158323,1754910645084915053,0
4380,109498662208,1754910645114418938,0
4381,109525000000,1754910645114418938,1
4382,109528116356,1754910645143873086,0
4383,109543454459,1754910645159211189,0
4384,109569421701,1754910645185178431,0
4385,109600724647,1754910645216481377,0
4386,109636685856,1754910645252442586,0
4387,109642057617,1754910645257814347,0
4388,109667073827,1754910645282830557,0
4389,109691151808,1754910645306908538,0
4390,109730427598,1754910645346184328,0
4391,109741289086,1754910645357045816,0
4392,109776436123,1754910645392192853,0
4393,109805054999,1754910645420811729,0
4394,109841752726,1754910645457509456,0
4395,109875000000,1754910645457509456,1
4396,109878993972,1754910645494750702,0
4397,109899680783,1754910645515437513,0
4398,109918899536,1754910645534656266,0
4399,109949191070,1754910645564947800,0
4400,109965523544,1754910645581280274,0
4401,109993465926,1754910645609222656,0
4402,110012108716,1754910645627865446,0
4403,110042368109,1754910645658124839,0
4404,110066325952,1754910645682082682,0
4405,110093746419,1754910645709503149,0
4406,110125860512,1754910645741617242,0
4407,110142413480,1754910645758170210,0
4408,110184304599,1754910645800061329,0
4409,110216691497,1754910645832448227,0
4410,110243707436,1754910645859464166,0
4411,110275000000,1754910645859464166,1
4412,110279126393,1754910645894883123,0
4413,110312097692,1754910645927854422,0
4414,110321230805,1754910645936987535,0
4415,110354054736,1754910645969811466,0
4416,110377312334,1754910645993069064,0
4417,110392961130,1754910646008717860,0
4418,110431680584,1754910646047437314,0
4419,110446202302,1754910646061959032,0
4420,110483547981,1754910646099304711,0
4421,110525000000,1754910646099304711,1
4422,110533346044,1754910646149102774,0
4423,110562082643,1754910646177839373,0
4424,110590349578,1754910646206106308,0
4425,110615230692,1754910646230987422,0
4426,110650000000,1754910646230987422,1
4427,110653827004,1754910646269583734,0
4428,110676793764,1754910646292550494,0
4429,110697550313,1754910646313307043,0
4430,110717775526,1754910646333532256,0
4431,110741444843,1754910646357201573,0
4432,110772459093,1754910646388215823,0
4433,110791512885,1754910646407269615,0
4434,110820171734,1754910646435928464,0
4435,110851920037,1754910646467676767,0
4436,110868157990,1754910646483914720,0
4437,110905838034,1754910646521594764,0
4438,110926015311,1754910646541772041,0
4439,110968983640,1754910646584740370,0
4440,110995192279,1754910646610949009,0
4441,111022826837,1754910646638583567,0
4442,111045710466,1754910646661467196,0
4443,111075000000,1754910646661467196,1
4444,111075555207,1754910646691311937,0
4445,111096791060,1754910646712547790,0
4446,111115841047,1754910646731597777,0
4447,111148893276,1754910646764650006,0
4448,111172398257,1754910646788154987,0
4449,111195971141,1754910646811727871,0
4450,111227433287,1754910646843190017,0
4451,111245390176,1754910646861146906,0
4452,111275619941,1754910646891376671,0
4453,111295523646,1754910646911280376,0
4454,111340398665,1754910646956155395,0
4455,111370181189,1754910646985937919,0
4456,111400000000,1754910646985937919,1
4457,111407640128,1754910647023396858,0
4458,111417473281,1754910647033230011,0
4459,111440268924,1754910647056025654,0
4460,111465437773,1754910647081194503,0
4461,111497610397,1754910647113367127,0
4462,111529056779,1754910647144813509,0
4463,111553496138,1754910647169252868,0
4464,111600000000,1754910647169252868,1
4465,111609656714,1754910647225413444,0
4466,111634780778,1754910647250537508,0
4467,111645532480,1754910647261289210,0
4468,111674749498,1754910647290506228,0
4469,111725000000,1754910647290506228,1
4470,111725721771,1754910647341478501,0
4471,111750421088,1754910647366177818,0
4472,111771888126,1754910647387644856,0
4473,111801395621,1754910647417152351,0
4474,111819223070,1754910647434979800,0
4475,111851309526,1754910647467066256,0
4476,111868912936,1754910647484669666,0
4477,111902196438,1754910647517953168,0
4478,111922216220,1754910647537972950,0
4479,111937656790,1754910647553413520,0
4480,111971316927,1754910647587073657,0
4481,111995295368,1754910647611052098,0
4482,112025229528,1754910647640986258,0
4483,112042645336,1754910647658402066,0
4484,112096356988,1754910647712113718,0
4485,112125000000,1754910647712113718,1
4486,112127165707,1754910647742922437,0
4487,112148441342,1754910647764198072,0
4488,112169039085,1754910647784795815,0
4489,112196144338,1754910647811901068,0
4490,112223536944,1754910647839293674,0
4491,112245137110,1754910647860893840,0
4492,112266122782,1754910647881879512,0
4493,112293318271,1754910647909075001,0
4494,112319162403,1754910647934919133,0
4495,112350233144,1754910647965989874,0
4496,112378419736,1754910647994176466,0
4497,112409810253,1754910648025566983,0
4498,112420519278,1754910648036276008,0
4499,112475000000,1754910648036276008,1
4500,112480865296,1754910648096622026,0
4501,112499496076,1754910648115252806,0
4502,112519424834,1754910648135181564,0
4503,112548634164,1754910648164390894,0
4504,112566189516,1754910648181946246,0
4505,112593654317,1754910648209411047,0
4506,112624997145,1754910648240753875,0
4507,112649888530,1754910648265645260,0
4508,112672778978,1754910648288535708,0
4509,112696688356,1754910648312445086,0
4510,112723359488,1754910648339116218,0
4511,112743364201,1754910648359120931,0
4512,112774599211,1754910648390355941,0
4513,112795115715,1754910648410872445,0
4514,112850000000,1754910648410872445,1
4515,112851592205,1754910648467348935,0
4516,112878913213,1754910648494669943,0
4517,112894761821,1754910648510518551,0
4518,112924969706,1754910648540726436,0
4519,112943882147,1754910648559638877,0
4520,112963575170,1754910648579331900,0
4521,112991017576,1754910648606774306,0
4522,113025198228,1754910648640954958,0
4523,113051810379,1754910648667567109,0
4524,113071135337,1754910648686892067,0
4525,113093131402,1754910648708888132,0
4526,113119405985,1754910648735162715,0
4527,113172285985,1754910648788042715,0
4528,113200000000,1754910648788042715,1
4529,113225000000,1754910648788042715,1
4530,113225318018,1754910648841074748,0
4531,113249317927,1754910648865074657,0
4532,113262130167,1754910648877886897,0
4533,113299649125,1754910648915405855,0
4534,113325004191,1754910648940760921,0
4535,113347004509,1754910648962761239,0
4536,113376861598,1754910648992618328,0
4537,113391813231,1754910649007569961,0
4538,113419894788,1754910649035651518,0
4539,113439304224,1754910649055060954,0
4540,113469530987,1754910649085287717,0
4541,113499507387,1754910649115264117,0
4542,113523489351,1754910649139246081,0
4543,113543181074,1754910649158937804,0
4544,113593847858,1754910649209604588,0
4545,113619892001,1754910649235648731,0
4546,113650000000,1754910649235648731,1
4547,113650058313,1754910649265815043,0
4548,113672728708,1754910649288485438,0
4549,113705099421,1754910649320856151,0
4550,113720307910,1754910649336064640,0
4551,113753649299,1754910649369406029,0
4552,113772896157,1754910649388652887,0
4553,113810192861,1754910649425949591,0
4554,113821541409,1754910649437298139,0
4555,113848672481,1754910649464429211,0
4556,113871763026,1754910649487519756,0
4557,113902161653,1754910649517918383,0
4558,113929662013,1754910649545418743,0
4559,113973510868,1754910649589267598,0
4560,114000000000,1754910649589267598,1
4561,114000824057,1754910649616580787,0
4562,114022031581,1754910649637788311,0
4563,114056344916,1754910649672101646,0
4564,114080144037,1754910649695900767,0
4565,114096697397,1754910649712454127,0
4566,114120502146,1754910649736258876,0
4567,114148818995,1754910649764575725,0
4568,114183703483,1754910649799460213,0
4569,114194959712,1754910649810716442,0
4570,114228736986,1754910649844493716,0
4571,114244970787,1754910649860727517,0
4572,114270714394,1754910649886471124,0
4573,114293174395,1754910649908931125,0
4574,114350000000,1754910649908931125,1
4575,114361598821,1754910649977355551,0
4576,114393579028,1754910650009335758,0
4577,114423973910,1754910650039730640,0
4578,114443680854,1754910650059437584,0
4579,114475000000,1754910650059437584,1
4580,114476777005,1754910650092533735,0
4581,114494060704,1754910650109817434,0
4582,114550000000,1754910650109817434,1
4583,114575000000,1754910650109817434,1
4584,114600000000,1754910650109817434,1
4585,114625000000,1754910650109817434,1
4586,114650000000,1754910650109817434,1
4587,114675000000,1754910650109817434,1
4588,114700000000,1754910650109817434,1
4589,114725000000,1754910650109817434,1
4590,114750000000,1754910650109817434,1
4591,114775000000,1754910650109817434,1
4592,114800000000,1754910650109817434,1
4593,114825000000,1754910650109817434,1
4594,114850000000,1754910650109817434,1
4595,114875000000,1754910650109817434,1
4596,114900000000,1754910650109817434,1
4597,114925000000,1754910650109817434,1
4598,114950000000,1754910650109817434,1
4599,114975000000,1754910650109817434,1
4600,115000000000,1754910650109817434,1
4601,115025000000,1754910650109817434,1
4602,115045661875,1754910650661418605,0
4603,115075000000,1754910650661418605,1
4604,115098393925,1754910650714150655,0
4605,115120429871,1754910650736186601,0
4606,115150000000,1754910650736186601,1
4607,115156882808,1754910650772639538,0
4608,115176198600,1754910650791955330,0
4609,115213466607,1754910650829223337,0
4610,115243261905,1754910650859018635,0
4611,115272868124,1754910650888624854,0
4612,115300000000,1754910650888624854,1
4613,115315937199,1754910650931693929,0
4614,115328517994,1754910650944274724,0
4615,115358989512,1754910650974746242,0
4616,115390839809,1754910651006596539,0
4617,115420950225,1754910651036706955,0
4618,115450000000,1754910651036706955,1
4619,115466590654,1754910651082347384,0
4620,115497467556,1754910651113224286,0
4621,115523130778,1754910651138887508,0
4622,115542794164,1754910651158550894,0
4623,115575000000,1754910651158550894,1
4624,115575137388,1754910651190894118,0
4625,115593193498,1754910651208950228,0
4626,115619789580,1754910651235546310,0
4627,115649132724,1754910651264889454,0
4628,115667485816,1754910651283242546,0
4629,115701400069,1754910651317156799,0
4630,115714657871,1754910651330414601,0
4631,115743902965,1754910651359659695,0
4632,115763505758,1754910651379262488,0
4633,115799318775,1754910651415075505,0
4634,115843825102,1754910651459581832,0
4635,115862711576,1754910651478468306,0
4636,115897435956,1754910651513192686,0
4637,115920720049,1754910651536476779,0
4638,115948543232,1754910651564299962,0
4639,115970783471,1754910651586540201,0
4640,115997184432,1754910651612941162,0
4641,116021518827,1754910651637275557,0
4642,116050000000,1754910651637275557,1
4643,116065610233,1754910651681366963,0
4644,116073728991,1754910651689485721,0
4645,116102915573,1754910651718672303,0
4646,116114076274,1754910651729833004,0
4647,116140770356,1754910651756527086,0
4648,116171618288,1754910651787375018,0
4649,116212389797,1754910651828146527,0
4650,116250000000,1754910651828146527,1
4651,116264528731,1754910651880285461,0
4652,116297050681,1754910651912807411,0
4653,116317237322,1754910651932994052,0
4654,116345714936,1754910651961471666,0
4655,116375000000,1754910651961471666,1
4656,116378912550,1754910651994669280,0
4657,116392265179,1754910652008021909,0
4658,116414640736,1754910652030397466,0
4659,116449470117,1754910652065226847,0
4660,116468088954,1754910652083845684,0
4661,116492824261,1754910652108580991,0
4662,116520601187,1754910652136357917,0
4663,116556844438,1754910652172601168,0
4664,116597160645,1754910652212917375,0
4665,116616306803,1754910652232063533,0
4666,116642876473,1754910652258633203,0
4667,116669262084,1754910652285018814,0
4668,116687430837,1754910652303187567,0
4669,116721126421,1754910652336883151,0
4670,116744369929,1754910652360126659,0
4671,116773030987,1754910652388787717,0
4672,116800000000,1754910652388787717,1
4673,116800581179,1754910652416337909,0
4674,116814128539,1754910652429885269,0
4675,116853250865,1754910652469007595,0
4676,116873298620,1754910652489055350,0
4677,116900787800,1754910652516544530,0
4678,116917978238,1754910652533734968,0
4679,116974023755,1754910652589780485,0
4680,116997279286,1754910652613036016,0
4681,117019105093,1754910652634861823,0
4682,117043433807,1754910652659190537,0
4683,117073265580,1754910652689022310,0
4684,117097442367,1754910652713199097,0
4685,117115611479,1754910652731368209,0
4686,117150000000,1754910652731368209,1
4687,117153774196,1754910652769530926,0
4688,117171472042,1754910652787228772,0
4689,117199827975,1754910652815584705,0
4690,117215897013,1754910652831653743,0
4691,117245389272,1754910652861146002,0
4692,117271610111,1754910652887366841,0
4693,117293706894,1754910652909463624,0
4694,117350000000,1754910652909463624,1
4695,117355177270,1754910652970934000,0
4696,117366779644,1754910652982536374,0
4697,117408566331,1754910653024323061,0
4698,117414974769,1754910653030731499,0
4699,117451424068,1754910653067180798,0
4700,117469250099,1754910653085006829,0
4701,117493059888,1754910653108816618,0
4702,117515047891,1754910653130804621,0
4703,117551742069,1754910653167498799,0
4704,117564819844,1754910653180576574,0
4705,117602087884,1754910653217844614,0
4706,117615308115,1754910653231064845,0
4707,117639484027,1754910653255240757,0
4708,117681518725,1754910653297275455,0
4709,117715579755,1754910653331336485,0
4710,117749661885,1754910653365418615,0
4711,117771239108,1754910653386995838,0
4712,117794713849,1754910653410470579,0
4713,117821591792,1754910653437348522,0
4714,117845304193,1754910653461060923,0
4715,117867253292,1754910653483010022,0
4716,117899564832,1754910653515321562,0
4717,117914306586,1754910653530063316,0
4718,117945239483,1754910653560996213,0
4719,117963169156,1754910653578925886,0
4720,117991827011,1754910653607583741,0
4721,118025000000,1754910653607583741,1
4722,118031580164,1754910653647336894,0
4723,118046592564,1754910653662349294,0
4724,118089123918,1754910653704880648,0
4725,118114182076,1754910653729938806,0
4726,118141506326,1754910653757263056,0
4727,118166002952,1754910653781759682,0
4728,118195852307,1754910653811609037,0
4729,118218003500,1754910653833760230,0
4730,118250000000,1754910653833760230,1
4731,118252182646,1754910653867939376,0
4732,118274465738,1754910653890222468,0
4733,118289726794,1754910653905483524,0
4734,118325031694,1754910653940788424,0
4735,118347330986,1754910653963087716,0
4736,118374995736,1754910653990752466,0
4737,118391883308,1754910654007640038,0
4738,118415689991,1754910654031446721,0
4739,118470958397,1754910654086715127,0
4740,118500000000,1754910654086715127,1
4741,118500846929,1754910654116603659,0
4742,118515682010,1754910654131438740,0
4743,118546141597,1754910654161898327,0
4744,118565352662,1754910654181109392,0
4745,118593251295,1754910654209008025,0
4746,118615695698,1754910654231452428,0
4747,118651260021,1754910654267016751,0
4748,118662914632,1754910654278671362,0
4749,118689931984,1754910654305688714,0
4750,118715644931,1754910654331401661,0
4751,118742754600,1754910654358511330,0
4752,118779291732,1754910654395048462,0
4753,118802588120,1754910654418344850,0
4754,118850000000,1754910654418344850,1
4755,118857087284,1754910654472844014,0
4756,118865849126,1754910654481605856,0
4757,118895010889,1754910654510767619,0
4758,118920536970,1754910654536293700,0
4759,118951860482,1754910654567617212,0
4760,118967524351,1754910654583281081,0
4761,118996071919,1754910654611828649,0
4762,119019749477,1754910654635506207,0
4763,119045982676,1754910654661739406,0
4764,119066120564,1754910654681877294,0
4765,119091724793,1754910654707481523,0
4766,119121503164,1754910654737259894,0
4767,119142320041,1754910654758076771,0
4768,119173377510,1754910654789134240,0
4769,119225000000,1754910654789134240,1
4770,119237462191,1754910654853218921,0
4771,119253479069,1754910654869235799,0
4772,119282885579,1754910654898642309,0
4773,119297220234,1754910654912976964,0
4774,119322277456,1754910654938034186,0
4775,119347602264,1754910654963358994,0
4776,119372738216,1754910654988494946,0
4777,119394985839,1754910655010742569,0
4778,119426412208,1754910655042168938,0
4779,119446479222,1754910655062235952,0
4780,119471326969,1754910655087083699,0
4781,119491818095,1754910655107574825,0
4782,119521147716,1754910655136904446,0
4783,119550058782,1754910655165815512,0
4784,119595362462,1754910655211119192,0
4785,119622595454,1754910655238352184,0
4786,119650000000,1754910655238352184,1
4787,119655973883,1754910655271730613,0
4788,119678596572,1754910655294353302,0
4789,119698993525,1754910655314750255,0
4790,119723449143,1754910655339205873,0
4791,119745828141,1754910655361584871,0
4792,119777306086,1754910655393062816,0
4793,119807390422,1754910655423147152,0
4794,119829039034,1754910655444795764,0
4795,119856223276,1754910655471980006,0
4796,119871512319,1754910655487269049,0
4797,119910928626,1754910655526685356,0
4798,119931369399,1754910655547126129,0
4799,119975000000,1754910655547126129,1
4800,119978632577,1754910655594389307,0
4801,119999355940,1754910655615112670,0
4802,120024802345,1754910655640559075,0
4803,120045544327,1754910655661301057,0
4804,120072939316,1754910655688696046,0
4805,120102867675,1754910655718624405,0
4806,120126526114,1754910655742282844,0
4807,120149049978,1754910655764806708,0
4808,120172023470,1754910655787780200,0
4809,120196377955,1754910655812134685,0
4810,120224721911,1754910655840478641,0
4811,120238390795,1754910655854147525,0
4812,120279490335,1754910655895247065,0
4813,120294644129,1754910655910400859,0
4814,120347524538,1754910655963281268,0
4815,120375000000,1754910655963281268,1
4816,120380527503,1754910655996284233,0
4817,120397502914,1754910656013259644,0
4818,120430335534,1754910656046092264,0
4819,120456275003,1754910656072031733,0
4820,120465777119,1754910656081533849,0
4821,120501693421,1754910656117450151,0
4822,120523566208,1754910656139322938,0
4823,120545666078,1754910656161422808,0
4824,120574121328,1754910656189878058,0
4825,120605229040,1754910656220985770,0
4826,120618486723,1754910656234243453,0
4827,120650655162,1754910656266411892,0
4828,120671956675,1754910656287713405,0
4829,120721233373,1754910656336990103,0
4830,120750000000,1754910656336990103,1
4831,120753628683,1754910656369385413,0
4832,120781003370,1754910656396760100,0
4833,120800201134,1754910656415957864,0
4834,120826925526,1754910656442682256,0
4835,120858262333,1754910656474019063,0
4836,120872813219,1754910656488569949,0
4837,120901507879,1754910656517264609,0
4838,120923785470,1754910656539542200,0
4839,120944798934,1754910656560555664,0
4840,120976644254,1754910656592400984,0
4841,120987842590,1754910656603599320,0
4842,121014932856,1754910656630689586,0
4843,121046384781,1754910656662141511,0
4844,121100000000,1754910656662141511,1
4845,121103548575,1754910656719305305,0
4846,121117089599,1754910656732846329,0
4847,121139834767,1754910656755591497,0
4848,121173633589,1754910656789390319,0
4849,121194890136,1754910656810646866,0
4850,121220972430,1754910656836729160,0
4851,121255848644,1754910656871605374,0
4852,121300000000,1754910656871605374,1
4853,121306448000,1754910656922204730,0
4854,121316716939,1754910656932473669,0
4855,121354299823,1754910656970056553,0
4856,121376053647,1754910656991810377,0
4857,121394913419,1754910657010670149,0
4858,121419995150,1754910657035751880,0
4859,121471525460,1754910657087282190,0
4860,121500000000,1754910657087282190,1
4861,121506077109,1754910657121833839,0
4862,121522668773,1754910657138425503,0
4863,121546436953,1754910657162193683,0
4864,121567816816,1754910657183573546,0
4865,121595796698,1754910657211553428,0
4866,121626225172,1754910657241981902,0
4867,121644855627,1754910657260612357,0
4868,121675147659,1754910657290904389,0
4869,121700570138,1754910657316326868,0
4870,121716038776,1754910657331795506,0
4871,121745405861,1754910657361162591,0
4872,121779941262,1754910657395697992,0
4873,121802287668,1754910657418044398,0
4874,121846613746,1754910657462370476,0
4875,121874856697,1754910657490613427,0
4876,121895484623,1754910657511241353,0
4877,121925000000,1754910657511241353,1
4878,121925068863,1754910657540825593,0
4879,121940980417,1754910657556737147,0
4880,121972424834,1754910657588181564,0
4881,121995487944,1754910657611244674,0
4882,122031593359,1754910657647350089,0
4883,122051939333,1754910657667696063,0
4884,122066569193,1754910657682325923,0
4885,122095185640,1754910657710942370,0
4886,122137172234,1754910657752928964,0
4887,122145695759,1754910657761452489,0
4888,122179503072,1754910657795259802,0
4889,122219209344,1754910657834966074,0
4890,122250000000,1754910657834966074,1
4891,122253499730,1754910657869256460,0
4892,122275759112,1754910657891515842,0
4893,122304702781,1754910657920459511,0
4894,122318778088,1754910657934534818,0
4895,122341822844,1754910657957579574,0
4896,122360590542,1754910657976347272,0
4897,122392684511,1754910658008441241,0
4898,122435672611,1754910658051429341,0
4899,122458352157,1754910658074108887,0
4900,122466868000,1754910658082624730,0
4901,122494816565,1754910658110573295,0
4902,122516163552,1754910658131920282,0
4903,122558018109,1754910658173774839,0
4904,122597047766,1754910658212804496,0
4905,122625000000,1754910658212804496,1
4906,122630455792,1754910658246212522,0
4907,122653095945,1754910658268852675,0
4908,122681886820,1754910658297643550,0
4909,122699493773,1754910658315250503,0
4910,122729410376,1754910658345167106,0
4911,122749196440,1754910658364953170,0
4912,122784184412,1754910658399941142,0
4913,122792502976,1754910658408259706,0
4914,122828474801,1754910658444231531,0
4915,122845400098,1754910658461156828,0
4916,122878587917,1754910658494344647,0
