timestamp,latency,tx_bitrate_mbps,latitude,longitude,bw_timestamp,total,lost,time_interval
1754911309,49.3,0.285,48.315539,11.689881,1754913919,4717,3,1.092803
1754911309,49.3,0.285,48.315539,11.689881,1754913920,4717,0,1.077798
1754911310,46.5,0.408,48.315539,11.689881,1754913917,4717,1,1.398503
1754911310,46.5,0.408,48.315539,11.689881,1754913919,4717,3,1.092803
1754911310,46.5,0.408,48.315539,11.689881,1754913920,4717,0,1.077798
1754911311,48.0,0.274,48.315539,11.689881,1754913917,4717,1,1.398503
1754911311,48.0,0.274,48.315539,11.689881,1754913919,4717,3,1.092803
1754911311,48.0,0.274,48.315539,11.689881,1754913920,4717,0,1.077798
1754911312,47.1,0.256,48.315539,11.689881,1754913917,4717,1,1.398503
1754911312,47.1,0.256,48.315539,11.689881,1754913919,4717,3,1.092803
1754911312,47.1,0.256,48.315539,11.689881,1754913920,4717,0,1.077798
1754911313,48.1,0.25,48.315539,11.689881,1754913917,4717,1,1.398503
1754911313,48.1,0.25,48.315539,11.689881,1754913919,4717,3,1.092803
1754911313,48.1,0.25,48.315539,11.689881,1754913920,4717,0,1.077798
1754911314,44.7,0.31,48.315539,11.689881,1754913917,4717,1,1.398503
1754911314,44.7,0.31,48.315539,11.689881,1754913919,4717,3,1.092803
1754911314,44.7,0.31,48.315539,11.689881,1754913920,4717,0,1.077798
1754911315,51.9,0.368,48.315539,11.689881,1754913917,4717,1,1.398503
1754911315,51.9,0.368,48.315539,11.689881,1754913919,4717,3,1.092803
1754911315,51.9,0.368,48.315539,11.689881,1754913920,4717,0,1.077798
1754911316,39.8,0.311,48.315539,11.689881,1754913917,4717,1,1.398503
1754911316,39.8,0.311,48.315539,11.689881,1754913919,4717,3,1.092803
1754911316,39.8,0.311,48.315539,11.689881,1754913920,4717,0,1.077798
1754911317,45.8,0.32,48.315539,11.689881,1754913917,4717,1,1.398503
1754911317,45.8,0.32,48.315539,11.689881,1754913919,4717,3,1.092803
1754911317,45.8,0.32,48.315539,11.689881,1754913920,4717,0,1.077798
1754911318,44.4,0.212,48.315539,11.689881,1754913917,4717,1,1.398503
1754911318,44.4,0.212,48.315539,11.689881,1754913919,4717,3,1.092803
1754911318,44.4,0.212,48.315539,11.689881,1754913920,4717,0,1.077798
1754911319,44.1,0.249,48.315539,11.689881,1754913917,4717,1,1.398503
1754911319,44.1,0.249,48.315539,11.689881,1754913919,4717,3,1.092803
1754911319,44.1,0.249,48.315539,11.689881,1754913920,4717,0,1.077798
1754911320,50.5,0.335,48.315539,11.689881,1754913917,4717,1,1.398503
1754911320,50.5,0.335,48.315539,11.689881,1754913919,4717,3,1.092803
1754911320,50.5,0.335,48.315539,11.689881,1754913920,4717,0,1.077798
1754911321,44.7,0.281,48.315539,11.689881,1754913917,4717,1,1.398503
1754911321,44.7,0.281,48.315539,11.689881,1754913919,4717,3,1.092803
1754911321,44.7,0.281,48.315539,11.689881,1754913920,4717,0,1.077798
1754911322,48.8,0.246,48.315539,11.689881,1754913917,4717,1,1.398503
1754911322,48.8,0.246,48.315539,11.689881,1754913919,4717,3,1.092803
1754911322,48.8,0.246,48.315539,11.689881,1754913920,4717,0,1.077798
1754911323,53.8,0.446,48.315539,11.689881,1754913917,4717,1,1.398503
1754911323,53.8,0.446,48.315539,11.689881,1754913919,4717,3,1.092803
1754911323,53.8,0.446,48.315539,11.689881,1754913920,4717,0,1.077798
1754911324,38.5,0.232,48.315539,11.689881,1754913917,4717,1,1.398503
1754911324,38.5,0.232,48.315539,11.689881,1754913919,4717,3,1.092803
1754911324,38.5,0.232,48.315539,11.689881,1754913920,4717,0,1.077798
1754911325,46.0,0.282,48.315541,11.689882,1754913917,4717,1,1.398503
1754911325,46.0,0.282,48.315541,11.689882,1754913919,4717,3,1.092803
1754911325,46.0,0.282,48.315541,11.689882,1754913920,4717,0,1.077798
1754911326,59.0,0.361,48.315554,11.689889,1754913917,4717,1,1.398503
1754911326,59.0,0.361,48.315554,11.689889,1754913919,4717,3,1.092803
1754911326,59.0,0.361,48.315554,11.689889,1754913920,4717,0,1.077798
1754911327,50.2,0.323,48.31558,11.689904,1754913917,4717,1,1.398503
1754911327,50.2,0.323,48.31558,11.689904,1754913919,4717,3,1.092803
1754911327,50.2,0.323,48.31558,11.689904,1754913920,4717,0,1.077798
1754911328,37.0,0.237,48.315612,11.689922,1754913917,4717,1,1.398503
1754911328,37.0,0.237,48.315612,11.689922,1754913919,4717,3,1.092803
1754911328,37.0,0.237,48.315612,11.689922,1754913920,4717,0,1.077798
1754911328,37.0,0.237,48.315612,11.689922,1754913922,4717,0,1.121842
1754911329,47.9,0.353,48.315644,11.68994,1754913917,4717,1,1.398503
1754911329,47.9,0.353,48.315644,11.68994,1754913919,4717,3,1.092803
1754911329,47.9,0.353,48.315644,11.68994,1754913920,4717,0,1.077798
1754911329,47.9,0.353,48.315644,11.68994,1754913922,4717,0,1.121842
1754911329,47.9,0.353,48.315644,11.68994,1754913923,4717,49,1.272242
1754911330,45.0,0.255,48.315674,11.689957,1754913919,4717,3,1.092803
1754911330,45.0,0.255,48.315674,11.689957,1754913920,4717,0,1.077798
1754911330,45.0,0.255,48.315674,11.689957,1754913922,4717,0,1.121842
1754911330,45.0,0.255,48.315674,11.689957,1754913923,4717,49,1.272242
1754911331,52.9,0.364,48.315702,11.689966,1754913919,4717,3,1.092803
1754911331,52.9,0.364,48.315702,11.689966,1754913920,4717,0,1.077798
1754911331,52.9,0.364,48.315702,11.689966,1754913922,4717,0,1.121842
1754911331,52.9,0.364,48.315702,11.689966,1754913923,4717,49,1.272242
1754911332,47.3,0.36,48.315729,11.689961,1754913919,4717,3,1.092803
1754911332,47.3,0.36,48.315729,11.689961,1754913920,4717,0,1.077798
1754911332,47.3,0.36,48.315729,11.689961,1754913922,4717,0,1.121842
1754911332,47.3,0.36,48.315729,11.689961,1754913923,4717,49,1.272242
1754911333,39.9,0.305,48.315756,11.689936,1754913919,4717,3,1.092803
1754911333,39.9,0.305,48.315756,11.689936,1754913920,4717,0,1.077798
1754911333,39.9,0.305,48.315756,11.689936,1754913922,4717,0,1.121842
1754911333,39.9,0.305,48.315756,11.689936,1754913923,4717,49,1.272242
1754911334,48.3,0.325,48.315778,11.689886,1754913919,4717,3,1.092803
1754911334,48.3,0.325,48.315778,11.689886,1754913920,4717,0,1.077798
1754911334,48.3,0.325,48.315778,11.689886,1754913922,4717,0,1.121842
1754911334,48.3,0.325,48.315778,11.689886,1754913923,4717,49,1.272242
1754911335,51.8,0.288,48.31579,11.689814,1754913920,4717,0,1.077798
1754911335,51.8,0.288,48.31579,11.689814,1754913922,4717,0,1.121842
1754911335,51.8,0.288,48.31579,11.689814,1754913923,4717,49,1.272242
1754911336,41.0,0.263,48.315793,11.689723,1754913923,4717,49,1.272242
1754911337,45.7,0.281,48.315792,11.689618,1754913926,4717,11,2.02815
1754911338,44.8,0.277,48.315788,11.6895,1754913926,4717,11,2.02815
1754911340,50.8,0.42,48.315769,11.689231,1754913929,4717,0,2.554737
1754911341,44.6,0.27,48.315753,11.689085,1754913929,4717,0,2.554737
1754911343,38.6,0.278,48.315699,11.688783,1754913932,4717,0,2.849874
1754911344,44.0,0.349,48.315663,11.688633,1754913932,4717,0,2.849874
1754911345,48.9,0.252,48.315621,11.688484,1754913934,4716,0,1.80374
1754911346,48.9,0.33,48.315573,11.688339,1754913934,4716,0,1.80374
1754911347,40.8,0.421,48.315523,11.688195,1754913936,4717,0,1.07602
1754911348,51.1,0.376,48.315472,11.688053,1754913936,4717,0,1.07602
1754911349,56.2,0.301,48.315424,11.68791,1754913938,4717,0,1.39541
1754911350,47.6,0.382,48.315379,11.687765,1754913938,4717,0,1.39541
1754911352,45.5,0.331,48.315306,11.68746,1754913941,4717,0,2.710245
1754911353,50.7,0.264,48.315279,11.6873,1754913941,4717,0,2.710245
1754911354,47.0,0.311,48.315258,11.687136,1754913943,4717,0,2.051761
1754911355,48.2,0.239,48.315243,11.686971,1754913943,4717,0,2.051761
1754911358,48.7,0.331,48.315211,11.686478,1754913946,4717,0,1.891379
1754911359,57.6,0.365,48.315202,11.686315,1754913947,4717,6,1.189149
1754911361,47.0,0.264,48.315183,11.685992,1754913949,4717,0,1.184435
1754911362,47.1,0.418,48.315173,11.68583,1754913949,4717,0,1.184435
1754911363,41.3,0.277,48.315164,11.685669,1754913951,4717,0,1.543335
1754911364,57.7,0.451,48.315155,11.685509,1754913951,4717,0,1.543335
1754911366,37.9,0.23,48.315135,11.685189,1754913954,4717,0,3.053144
1754911367,51.9,0.37,48.315125,11.685025,1754913954,4717,0,3.053144
1754911368,44.6,0.372,48.315115,11.684859,1754913956,4717,0,1.619074
1754911369,53.1,0.34,48.315105,11.68469,1754913956,4717,0,1.619074
1754911371,47.7,0.286,48.315084,11.684347,1754913959,4717,16,1.946909
1754911372,47.7,0.31,48.315073,11.684171,1754913959,4717,16,1.946909
1754911373,58.1,0.267,48.315062,11.683991,1754913961,4717,0,1.587709
1754911374,46.0,0.28,48.315051,11.683808,1754913961,4717,0,1.587709
1754911375,42.9,0.388,48.315041,11.68362,1754913963,4717,2,1.395022
1754911376,42.0,0.406,48.315031,11.683427,1754913963,4717,2,1.395022
1754911376,42.0,0.406,48.315031,11.683427,1754913964,4717,0,1.343947
1754911377,52.8,0.272,48.315019,11.68323,1754913964,4717,0,1.343947
1754911378,64.6,0.301,48.315008,11.68303,1754913966,4717,0,1.089986
1754911379,46.4,0.234,48.314996,11.682826,1754913966,4717,0,1.089986
1754911380,40.0,0.426,48.314985,11.682618,1754913968,4717,0,1.466401
1754911382,47.8,0.273,48.31496,11.682193,1754913970,4717,1,1.781026
1754911384,45.9,0.341,48.314935,11.681759,1754913972,4717,2,1.777759
1754911393,41.7,0.292,48.314821,11.679778,1754913982,4717,372,8.978986
1754911394,44.7,0.304,48.314808,11.679559,1754913983,4717,0,1.088267
1754911396,43.2,0.353,48.314783,11.679131,1754913985,4717,0,1.106764
1754911398,41.9,0.267,48.314759,11.678702,1754913987,4717,770,1.724655
1754911400,48.7,0.332,48.314734,11.678273,1754913989,4717,1,1.084801
1754911402,43.9,0.249,48.314706,11.677844,1754913991,4717,9,1.320998
1754911404,41.0,0.39,48.314673,11.67742,1754913993,4717,1,1.557158
1754911405,44.7,0.362,48.314656,11.677209,1754913994,4717,0,1.096702
1754911407,56.2,0.299,48.314621,11.676782,1754913996,4717,17,1.079048
1754911407,56.2,0.299,48.314621,11.676782,1754913997,4717,54,1.084841
1754911408,46.6,0.378,48.314603,11.676568,1754913997,4717,54,1.084841
1754911409,44.6,0.239,48.314585,11.676355,1754913999,4717,100,1.095287
1754911410,62.5,0.224,48.314566,11.676143,1754913999,4717,100,1.095287
1754911410,62.5,0.224,48.314566,11.676143,1754914000,4717,202,1.228348
1754911411,45.0,0.246,48.314545,11.675933,1754914000,4717,202,1.228348
1754911412,37.9,0.288,48.314521,11.675725,1754914002,4717,180,1.095826
1754911413,41.8,0.305,48.314495,11.675519,1754914002,4717,180,1.095826
1754911413,41.8,0.305,48.314495,11.675519,1754914003,4717,51,1.081026
1754911414,46.8,0.223,48.314468,11.675314,1754914003,4717,51,1.081026
1754911415,43.9,0.255,48.314441,11.675112,1754914005,4717,0,1.084934
1754911416,36.6,0.31,48.314414,11.674911,1754914005,4717,0,1.084934
1754911416,36.6,0.31,48.314414,11.674911,1754914006,4717,0,1.197167
1754911417,51.9,0.296,48.314387,11.674712,1754914006,4717,0,1.197167
1754911418,53.4,0.341,48.314361,11.674516,1754914008,4717,16,1.097675
1754911419,38.4,0.395,48.314335,11.674322,1754914008,4717,16,1.097675
1754911419,38.4,0.395,48.314335,11.674322,1754914009,4717,0,1.081392
1754911420,45.8,0.301,48.31431,11.674133,1754914009,4717,0,1.081392
1754911421,44.9,0.329,48.314285,11.673949,1754914011,4717,0,1.075513
1754911422,38.2,0.351,48.314262,11.673775,1754914011,4717,0,1.075513
1754911422,38.2,0.351,48.314262,11.673775,1754914012,4717,0,1.16778
1754911423,45.8,0.247,48.31424,11.67361,1754914012,4717,0,1.16778
1754911425,60.9,0.428,48.314199,11.673314,1754914015,4717,0,2.355061
1754911426,45.0,0.29,48.314183,11.673188,1754914015,4717,0,2.355061
1754911427,48.9,0.309,48.314169,11.673077,1754914017,4717,0,1.773274
1754911428,46.9,0.325,48.314158,11.672974,1754914017,4717,0,1.773274
1754911429,39.8,0.319,48.314153,11.672875,1754914017,4717,0,1.773274
1754911429,39.8,0.319,48.314153,11.672875,1754914019,4717,0,1.056706
1754911430,50.6,0.365,48.314158,11.672779,1754914019,4717,0,1.056706
1754911430,50.6,0.365,48.314158,11.672779,1754914020,4717,0,1.097987
1754911430,50.6,0.365,48.314158,11.672779,1754914021,4717,0,1.074829
1754911431,39.3,0.436,48.314181,11.67269,1754914019,4717,0,1.056706
1754911431,39.3,0.436,48.314181,11.67269,1754914020,4717,0,1.097987
1754911431,39.3,0.436,48.314181,11.67269,1754914021,4717,0,1.074829
1754911432,42.2,0.441,48.314207,11.672604,1754914020,4717,0,1.097987
1754911432,42.2,0.441,48.314207,11.672604,1754914021,4717,0,1.074829
1754911433,38.8,0.281,48.314217,11.672517,1754914021,4717,0,1.074829
1754911433,38.8,0.281,48.314217,11.672517,1754914024,4717,665,2.375543
1754911434,44.4,0.277,48.314204,11.672436,1754914024,4717,665,2.375543
1754911435,63.4,0.263,48.314171,11.672371,1754914024,4717,665,2.375543
1754911436,64.6,0.259,48.314126,11.672312,1754914024,4717,665,2.375543
1754911436,64.6,0.259,48.314126,11.672312,1754914027,4717,0,2.637241
1754911437,51.8,0.327,48.314083,11.672237,1754914027,4717,0,2.637241
1754911438,51.5,0.369,48.314053,11.672139,1754914027,4717,0,2.637241
1754911438,51.5,0.369,48.314053,11.672139,1754914029,4717,0,1.790981
1754911439,59.2,0.399,48.314031,11.672024,1754914027,4717,0,2.637241
1754911439,59.2,0.399,48.314031,11.672024,1754914029,4717,0,1.790981
1754911440,55.5,0.36,48.31401,11.671898,1754914029,4717,0,1.790981
1754911441,48.0,0.277,48.313991,11.67176,1754914032,4717,1,1.905876
1754911442,48.7,0.299,48.313971,11.671615,1754914032,4717,1,1.905876
1754911442,48.7,0.299,48.313971,11.671615,1754914035,4717,2,2.447578
1754911442,48.7,0.299,48.313971,11.671615,1754914036,4717,0,1.458312
1754911443,50.9,0.294,48.313953,11.671465,1754914035,4717,2,2.447578
1754911443,50.9,0.294,48.313953,11.671465,1754914036,4717,0,1.458312
1754911443,50.9,0.294,48.313953,11.671465,1754914039,4717,0,1.813869
1754911444,45.9,0.257,48.313934,11.671313,1754914039,4717,0,1.813869
1754911444,45.9,0.257,48.313934,11.671313,1754914041,4717,0,2.076377
1754911445,48.3,0.299,48.313914,11.671158,1754914041,4717,0,2.076377
1754911445,48.3,0.299,48.313914,11.671158,1754914043,4717,1,1.836401
1754911445,48.3,0.299,48.313914,11.671158,1754914045,4717,67,1.443907
1754911446,46.6,0.346,48.313893,11.671,1754914045,4717,67,1.443907
1754911446,46.6,0.346,48.313893,11.671,1754914047,4717,96,1.550107
1754911447,39.6,0.321,48.313871,11.67084,1754914047,4717,96,1.550107
1754911447,39.6,0.321,48.313871,11.67084,1754914049,4717,1,1.98829
1754911447,39.6,0.321,48.313871,11.67084,1754914051,4717,16,1.343607
1754911448,67.3,0.311,48.31385,11.670678,1754914049,4717,1,1.98829
1754911448,67.3,0.311,48.31385,11.670678,1754914051,4717,16,1.343607
1754911448,67.3,0.311,48.31385,11.670678,1754914053,4717,1,1.263894
1754911449,39.2,0.36,48.313827,11.670516,1754914053,4717,1,1.263894
1754911449,39.2,0.36,48.313827,11.670516,1754914054,4717,1,1.115368
1754911449,39.2,0.36,48.313827,11.670516,1754914056,4717,0,1.108581
1754911450,46.5,0.396,48.313805,11.670352,1754914056,4717,0,1.108581
1754911450,46.5,0.396,48.313805,11.670352,1754914057,4717,4,1.086701
1754911450,46.5,0.396,48.313805,11.670352,1754914058,4717,405,1.081471
1754911451,44.2,0.362,48.313784,11.670187,1754914057,4717,4,1.086701
1754911451,44.2,0.362,48.313784,11.670187,1754914058,4717,405,1.081471
1754911452,46.9,0.315,48.313762,11.670022,1754914060,4717,12,1.096142
1754911452,46.9,0.315,48.313762,11.670022,1754914061,4717,2,1.130134
1754911453,46.9,0.328,48.31374,11.669858,1754914061,4717,2,1.130134
1754911454,43.9,0.315,48.313718,11.669695,1754914063,4717,0,1.17896
1754911455,45.0,0.303,48.313696,11.669534,1754914063,4717,0,1.17896
1754911455,45.0,0.303,48.313696,11.669534,1754914065,4717,4,1.301483
1754911456,46.7,0.335,48.313675,11.669381,1754914065,4717,4,1.301483
1754911456,46.7,0.335,48.313675,11.669381,1754914066,4717,0,1.246623
1754911457,58.1,0.257,48.313657,11.669243,1754914066,4717,0,1.246623
1754911457,58.1,0.257,48.313657,11.669243,1754914069,4717,1376,1.946156
1754911458,54.0,0.366,48.313641,11.669123,1754914069,4717,1376,1.946156
1754911458,54.0,0.366,48.313641,11.669123,1754914071,4717,932,2.152194
1754911458,54.0,0.366,48.313641,11.669123,1754914074,4717,2222,1.841714
1754911459,40.0,0.268,48.313627,11.669023,1754914069,4717,1376,1.946156
1754911459,40.0,0.268,48.313627,11.669023,1754914071,4717,932,2.152194
1754911459,40.0,0.268,48.313627,11.669023,1754914074,4717,2222,1.841714
1754911460,45.9,0.331,48.313616,11.668944,1754914071,4717,932,2.152194
1754911460,45.9,0.331,48.313616,11.668944,1754914074,4717,2222,1.841714
1754911461,53.2,0.358,48.313609,11.66889,1754914074,4717,2222,1.841714
1754911462,44.4,0.316,48.313604,11.668856,1754914074,4717,2222,1.841714
1754911462,44.4,0.316,48.313604,11.668856,1754914077,4717,1394,2.140575
1754911463,41.0,0.384,48.3136,11.668824,1754914077,4717,1394,2.140575
1754911464,46.1,0.3,48.313594,11.668774,1754914077,4717,1394,2.140575
1754911465,49.4,0.274,48.313584,11.668704,1754914077,4717,1394,2.140575
1754911466,46.0,0.254,48.313573,11.668616,1754914077,4717,1394,2.140575
1754911466,46.0,0.254,48.313573,11.668616,1754914079,4717,2013,1.940418
1754911467,47.0,0.317,48.313559,11.668511,1754914079,4717,2013,1.940418
1754911468,43.7,0.393,48.313544,11.668394,1754914079,4717,2013,1.940418
1754911468,43.7,0.393,48.313544,11.668394,1754914081,4717,2121,1.368629
1754911469,44.2,0.432,48.313526,11.668264,1754914081,4717,2121,1.368629
1754911470,45.9,0.298,48.313507,11.668123,1754914083,4717,1838,1.541967
1754911471,41.0,0.323,48.313486,11.667975,1754914083,4717,1838,1.541967
1754911472,54.8,0.41,48.313465,11.667819,1754914085,4717,2481,1.624465
1754911473,46.8,0.351,48.313443,11.667658,1754914085,4717,2481,1.624465
1754911474,48.1,0.328,48.31342,11.667496,1754914087,4717,2151,1.696986
1754911475,47.1,0.44,48.313398,11.667331,1754914087,4717,2151,1.696986
1754911476,42.2,0.352,48.313376,11.667165,1754914089,4717,2514,1.624126
1754911478,36.8,0.349,48.31333,11.66683,1754914092,4717,1938,1.477396
1754911479,50.8,0.497,48.313306,11.666661,1754914092,4717,1938,1.477396
1754911480,44.6,0.245,48.313283,11.666491,1754914094,4717,2187,1.40403
1754911481,37.5,0.321,48.31326,11.666322,1754914096,4717,2325,1.705242
1754911482,51.9,0.367,48.313237,11.666154,1754914096,4717,2325,1.705242
1754911482,51.9,0.367,48.313237,11.666154,1754914098,4717,2220,1.698521
1754911483,44.9,0.346,48.313213,11.665987,1754914098,4717,2220,1.698521
1754911483,44.9,0.346,48.313213,11.665987,1754914100,4717,1934,1.398244
1754911484,45.6,0.24,48.313188,11.665822,1754914100,4717,1934,1.398244
1754911484,45.6,0.24,48.313188,11.665822,1754914102,4717,1415,1.701384
1754911485,39.9,0.316,48.313164,11.665658,1754914102,4717,1415,1.701384
1754911485,39.9,0.316,48.313164,11.665658,1754914104,4717,2106,1.691144
1754911486,38.1,0.272,48.313139,11.665497,1754914104,4717,2106,1.691144
1754911486,38.1,0.272,48.313139,11.665497,1754914106,4717,1925,1.463113
1754911486,38.1,0.272,48.313139,11.665497,1754914108,4717,1888,1.623142
1754911487,50.3,0.308,48.313114,11.665339,1754914108,4717,1888,1.623142
1754911487,50.3,0.308,48.313114,11.665339,1754914111,4717,1992,1.708714
1754911488,39.8,0.37,48.31309,11.665184,1754914111,4717,1992,1.708714
1754911488,39.8,0.37,48.31309,11.665184,1754914113,4717,2137,1.492976
1754911488,39.8,0.37,48.31309,11.665184,1754914114,4717,1834,1.577756
1754911489,63.0,0.273,48.313066,11.665032,1754914113,4717,2137,1.492976
1754911489,63.0,0.273,48.313066,11.665032,1754914114,4717,1834,1.577756
1754911489,63.0,0.273,48.313066,11.665032,1754914117,4717,1898,2.074701
1754911489,63.0,0.273,48.313066,11.665032,1754914119,4717,2231,1.612354
1754911489,63.0,0.273,48.313066,11.665032,1754914121,4717,2226,1.606182
1754911489,63.0,0.273,48.313066,11.665032,1754914123,4717,1972,2.042823
1754911489,63.0,0.273,48.313066,11.665032,1754914126,4717,2054,1.710704
1754911489,63.0,0.273,48.313066,11.665032,1754914128,4717,2024,1.710693
1754911489,63.0,0.273,48.313066,11.665032,1754914130,4717,2670,1.615151
1754911489,63.0,0.273,48.313066,11.665032,1754914132,4717,2219,1.744562
1754911489,63.0,0.273,48.313066,11.665032,1754914136,4717,1902,2.57443
1754911489,63.0,0.273,48.313066,11.665032,1754914138,4717,2502,1.678088
1754911489,63.0,0.273,48.313066,11.665032,1754914140,4717,2451,1.639046
1754911489,63.0,0.273,48.313066,11.665032,1754914142,4717,2144,1.74541
1754911490,38.9,0.372,48.313042,11.664888,1754914117,4717,1898,2.074701
1754911490,38.9,0.372,48.313042,11.664888,1754914119,4717,2231,1.612354
1754911490,38.9,0.372,48.313042,11.664888,1754914121,4717,2226,1.606182
1754911490,38.9,0.372,48.313042,11.664888,1754914123,4717,1972,2.042823
1754911490,38.9,0.372,48.313042,11.664888,1754914126,4717,2054,1.710704
1754911490,38.9,0.372,48.313042,11.664888,1754914128,4717,2024,1.710693
1754911490,38.9,0.372,48.313042,11.664888,1754914130,4717,2670,1.615151
1754911490,38.9,0.372,48.313042,11.664888,1754914132,4717,2219,1.744562
1754911490,38.9,0.372,48.313042,11.664888,1754914136,4717,1902,2.57443
1754911490,38.9,0.372,48.313042,11.664888,1754914138,4717,2502,1.678088
1754911490,38.9,0.372,48.313042,11.664888,1754914140,4717,2451,1.639046
1754911490,38.9,0.372,48.313042,11.664888,1754914142,4717,2144,1.74541
1754911490,38.9,0.372,48.313042,11.664888,1754914144,4717,2000,1.137075
1754911491,48.2,0.257,48.313019,11.664755,1754914142,4717,2144,1.74541
1754911491,48.2,0.257,48.313019,11.664755,1754914144,4717,2000,1.137075
1754911491,48.2,0.257,48.313019,11.664755,1754914146,4717,0,1.118792
1754911492,39.9,0.39,48.312996,11.664632,1754914146,4717,0,1.118792
1754911492,39.9,0.39,48.312996,11.664632,1754914148,4717,20,1.696048
1754911493,59.1,0.249,48.312974,11.664524,1754914146,4717,0,1.118792
1754911493,59.1,0.249,48.312974,11.664524,1754914148,4717,20,1.696048
1754911494,39.7,0.246,48.312955,11.664432,1754914148,4717,20,1.696048
1754911494,39.7,0.246,48.312955,11.664432,1754914150,4717,1,1.14907
1754911495,43.2,0.441,48.312939,11.664361,1754914150,4717,1,1.14907
1754911495,43.2,0.441,48.312939,11.664361,1754914151,4717,28,1.163618
1754911496,45.2,0.279,48.312929,11.664312,1754914150,4717,1,1.14907
1754911496,45.2,0.279,48.312929,11.664312,1754914151,4717,28,1.163618
1754911497,51.9,0.379,48.312922,11.664284,1754914150,4717,1,1.14907
1754911497,51.9,0.379,48.312922,11.664284,1754914151,4717,28,1.163618
1754911498,44.8,0.227,48.31292,11.664274,1754914150,4717,1,1.14907
1754911498,44.8,0.227,48.31292,11.664274,1754914151,4717,28,1.163618
1754911499,38.9,0.313,48.31292,11.664274,1754914150,4717,1,1.14907
1754911499,38.9,0.313,48.31292,11.664274,1754914151,4717,28,1.163618
1754911500,36.8,0.27,48.31292,11.664274,1754914150,4717,1,1.14907
1754911500,36.8,0.27,48.31292,11.664274,1754914151,4717,28,1.163618
1754911501,49.6,0.376,48.31292,11.664274,1754914150,4717,1,1.14907
1754911501,49.6,0.376,48.31292,11.664274,1754914151,4717,28,1.163618
1754911502,43.7,0.256,48.31292,11.664274,1754914150,4717,1,1.14907
1754911502,43.7,0.256,48.31292,11.664274,1754914151,4717,28,1.163618
1754911503,38.5,0.325,48.31292,11.664274,1754914150,4717,1,1.14907
1754911503,38.5,0.325,48.31292,11.664274,1754914151,4717,28,1.163618
1754911504,36.1,0.319,48.31292,11.664272,1754914150,4717,1,1.14907
1754911504,36.1,0.319,48.31292,11.664272,1754914151,4717,28,1.163618
1754911505,43.9,0.3,48.312915,11.664253,1754914150,4717,1,1.14907
1754911505,43.9,0.3,48.312915,11.664253,1754914151,4717,28,1.163618
1754911506,46.1,0.351,48.312905,11.664208,1754914151,4717,28,1.163618
1754911506,46.1,0.351,48.312905,11.664208,1754914153,4717,1917,1.804214
1754911507,48.8,0.377,48.312891,11.664148,1754914151,4717,28,1.163618
1754911507,48.8,0.377,48.312891,11.664148,1754914153,4717,1917,1.804214
1754911508,42.0,0.247,48.312875,11.664079,1754914153,4717,1917,1.804214
1754911509,47.9,0.345,48.312858,11.663997,1754914153,4717,1917,1.804214
1754911510,47.3,0.437,48.312836,11.663901,1754914156,4717,1489,2.085022
1754911511,44.7,0.234,48.312808,11.663798,1754914156,4717,1489,2.085022
1754911512,41.7,0.281,48.312776,11.663684,1754914156,4717,1489,2.085022
1754911512,41.7,0.281,48.312776,11.663684,1754914158,4717,2076,1.396228
1754911513,39.8,0.372,48.312742,11.66356,1754914158,4717,2076,1.396228
1754911514,48.0,0.271,48.312706,11.663426,1754914158,4717,2076,1.396228
1754911514,48.0,0.271,48.312706,11.663426,1754914160,4717,1885,1.464433
1754911515,43.8,0.468,48.312668,11.663285,1754914160,4717,1885,1.464433
1754911515,43.8,0.468,48.312668,11.663285,1754914162,4717,1952,1.738231
1754911516,49.9,0.271,48.31263,11.663143,1754914162,4717,1952,1.738231
1754911516,49.9,0.271,48.31263,11.663143,1754914164,4717,2156,1.654909
1754911517,47.6,0.297,48.312594,11.663008,1754914164,4717,2156,1.654909
1754911517,47.6,0.297,48.312594,11.663008,1754914166,4717,2363,1.368198
1754911518,60.0,0.281,48.31256,11.662882,1754914166,4717,2363,1.368198
1754911518,60.0,0.281,48.31256,11.662882,1754914168,4717,1892,1.377377
1754911519,51.9,0.247,48.31253,11.662767,1754914168,4717,1892,1.377377
1754911519,51.9,0.247,48.31253,11.662767,1754914170,4717,1874,1.453036
1754911520,39.6,0.27,48.312501,11.662662,1754914170,4717,1874,1.453036
1754911520,39.6,0.27,48.312501,11.662662,1754914172,4717,1951,1.410917
1754911521,45.7,0.369,48.312474,11.662564,1754914170,4717,1874,1.453036
1754911521,45.7,0.369,48.312474,11.662564,1754914172,4717,1951,1.410917
1754911522,47.8,0.367,48.312447,11.662467,1754914172,4717,1951,1.410917
1754911522,47.8,0.367,48.312447,11.662467,1754914174,4717,2305,1.94076
1754911523,55.9,0.347,48.312418,11.662365,1754914174,4717,2305,1.94076
1754911523,55.9,0.347,48.312418,11.662365,1754914176,4717,2271,1.343379
1754911524,41.9,0.261,48.312389,11.662259,1754914174,4717,2305,1.94076
1754911524,41.9,0.261,48.312389,11.662259,1754914176,4717,2271,1.343379
1754911524,41.9,0.261,48.312389,11.662259,1754914177,4717,1621,1.360974
1754911525,48.8,0.277,48.312359,11.662152,1754914176,4717,2271,1.343379
1754911525,48.8,0.277,48.312359,11.662152,1754914177,4717,1621,1.360974
